status elapsed_secs dim pixel_samples depth
0	8.6542	400	16	3
0	13.0057	400	16	6
0	13.5313	400	32	3
0	22.9855	400	32	6
0	14.4807	600	16	3
0	25.4709	600	16	6
0	25.5869	600	32	3
0	47.4089	600	32	6
